essay_id,deberta_3891_feat_0,deberta_3891_feat_1,deberta_3891_feat_2,deberta_3891_feat_3,deberta_3891_feat_4,deberta_3891_feat_5,deberta_5188_feat_0,deberta_5188_feat_1,deberta_5188_feat_2,deberta_5188_feat_3,deberta_5188_feat_4,deberta_5188_feat_5,deberta_6485_feat_0,deberta_6485_feat_1,deberta_6485_feat_2,deberta_6485_feat_3,deberta_6485_feat_4,deberta_6485_feat_5
c3b8f1a,-3.6686199,-1.8382398,2.2638252,4.5224404,1.1707549,-3.0455852,-3.8266408,-2.320279,1.621694,4.783162,1.989611,-2.7774456,-3.9909852,-2.275001,1.5478591,5.117219,1.9063389,-2.8832831
c3bc0f7,-3.336957,-0.6008343,3.9794292,4.3030596,-1.1553576,-4.285578,-4.126639,-1.9270599,2.9768264,5.3023987,0.458419,-3.835875,-4.28226,-2.3584046,2.0295866,5.593034,1.3234371,-3.328416
c3bdabe,2.5965323,5.6799893,1.3580216,-3.0014846,-3.73603,-3.6422853,2.0280638,6.953022,0.73891973,-3.6945179,-3.8473017,-3.290593,1.6886473,7.0811687,0.82678074,-3.7855103,-3.7944813,-3.2711003
c3c5c1c,-2.6982145,1.2481426,5.268767,2.727497,-2.8796916,-4.803659,-2.9476202,1.384399,6.4003325,2.1116025,-3.5241559,-5.1343493,-3.3519304,1.2055005,6.4876084,2.4790645,-3.4238913,-5.195071
c3c5ddb,1.7129302,5.723412,1.5363655,-3.10142,-3.5667453,-3.270427,1.7594192,6.7036514,0.7798672,-3.5682147,-3.6870618,-3.063461,1.5238504,6.799142,0.9108909,-3.6353743,-3.6938756,-3.0830307
c3c6f38,0.13715713,3.8304007,3.9112265,-0.40486434,-3.9647574,-4.3802238,1.6064833,5.767342,2.364694,-2.6032343,-4.267252,-3.9818983,1.69384,6.3405848,2.0746307,-3.0555687,-4.284566,-3.8902018
c3c95ba,-3.4340663,-1.7802354,2.036,4.4252095,1.1909959,-2.9656355,-3.4467018,-2.304965,1.106578,4.3520036,2.2296443,-2.394914,-3.5908947,-2.1986518,1.1339422,4.745255,2.0186288,-2.6453192
c3ca4c2,-3.4449406,-2.2356484,1.1934549,3.929385,2.2333398,-1.8215141,-3.7277927,-2.6363864,0.7436293,4.101805,3.0578625,-1.7115741,-3.7950845,-2.7532685,0.4421887,4.194262,3.248963,-1.5278345
c3cdc02,-0.043736022,2.9919724,3.530368,0.34373528,-3.4973636,-4.251724,1.0630808,4.735914,2.5060232,-1.6957757,-3.8317795,-3.9284918,1.7113467,5.6466985,1.8472173,-2.6002686,-3.9159014,-3.6549628
c3cdc0c,-3.6973836,-1.1901728,3.5117207,4.654403,-0.34710371,-3.8324685,-4.130135,-2.4408996,1.9089129,5.2523284,1.704696,-3.034701,-4.1943617,-2.5416844,1.427251,5.3444877,2.063575,-2.7339354
c3ce525,3.051066,5.5125175,0.44059986,-3.3948655,-3.4544556,-2.9607203,2.1606715,6.6776366,0.0520311,-3.8374066,-3.5038648,-2.738768,1.7573118,6.819062,0.3084319,-3.9374754,-3.5056994,-2.7806616
c3da063,-1.715798,2.4562356,5.156556,1.0858088,-3.7708468,-4.592936,-2.2115366,1.6855643,5.706695,1.3655806,-3.718817,-4.919485,-2.0984879,2.8657358,6.090883,-0.02263929,-4.314323,-4.7817073
c3dc201,-2.6895595,-2.6541116,-0.8289754,0.8178966,2.7960331,2.570293,-3.0213325,-2.9815238,-0.9249884,1.7121797,4.359177,1.2768923,-3.0081096,-3.0590968,-0.8473257,1.6809963,4.192471,1.3362942
c3e0f50,-2.5506065,1.6347634,5.36467,2.3049994,-3.0241714,-4.738323,-3.1282248,1.4026634,6.308978,2.1320775,-3.3302305,-4.916283,-3.790681,0.79576814,6.090786,3.0666387,-2.8121743,-4.8847785
c3e84c6,2.809525,4.608153,1.444009,-2.2748935,-3.6399796,-3.4565504,4.9489074,4.1561728,-0.2997133,-2.6522748,-3.362707,-2.7040403,4.726881,4.915229,-0.3603849,-2.9742177,-3.5606084,-2.8702862
c3ec025,-2.1365068,1.9693495,5.172562,1.653397,-3.4163694,-4.6143475,-2.6173592,2.0303507,6.392801,1.2594239,-3.8896823,-5.005937,-2.8559499,2.4572902,6.7395797,0.8143021,-4.1444025,-4.951517
c3f44d5,-3.76438,-2.83514,0.6969675,3.975977,2.8463576,-1.2240695,-3.8713408,-2.840222,0.6571547,4.3864794,3.145114,-1.7083036,-3.8429108,-2.9767904,0.1901102,4.1546907,3.5280075,-1.2155179
c3f8479,-3.3485901,-2.7984495,-0.05274587,2.4653971,3.3463209,0.5789251,-3.2058492,-3.0051003,-0.57716453,2.078894,4.4085116,0.8426597,-3.4085875,-2.9014418,-0.08288092,3.0377197,3.918147,-0.38150683
c3f8d1e,-3.0191689,0.67861426,5.0733333,2.898041,-2.4521272,-4.483522,-3.5988104,-0.13169973,5.663093,3.2942479,-2.3237689,-4.6491923,-4.03131,-0.3840946,5.4379807,3.7319362,-2.0055077,-4.568649
c3fd587,-0.70068586,2.9033737,4.209729,0.5145936,-3.5677025,-4.3896794,0.53529763,4.9442863,3.2829776,-1.917906,-4.1020613,-4.008997,0.25422972,5.601263,3.4776824,-2.500453,-4.292026,-3.929384
c3fe53f,-3.7699218,-1.5027156,2.9910579,4.73762,0.3056144,-3.6055653,-4.0068645,-1.5679866,3.3443034,5.0405073,-0.0042166533,-4.055913,-4.34293,-2.0143034,2.603933,5.5645733,0.7459705,-3.659285
c4014f8,2.067154,5.818731,1.5319479,-3.1526842,-3.683845,-3.2995634,3.2573326,6.4804816,-0.60104376,-3.5999088,-3.4617631,-2.6009538,3.3842525,6.4343295,-0.73909336,-3.5979228,-3.3925307,-2.589643
c4048b8,-2.5202525,1.9897434,5.6020513,1.3810706,-3.4280446,-4.3945503,-3.20528,1.2640228,6.567643,1.4935545,-3.4232466,-4.530049,-3.4044776,1.2282182,6.644975,1.7586491,-3.4048383,-4.6485476
c406793,-1.0875137,3.1900625,4.7483478,0.3320217,-3.7393932,-4.37963,-2.6352088,1.4912184,6.0021157,1.5327871,-3.381175,-4.646094,-2.8462458,1.8938332,6.396033,1.1228071,-3.707197,-4.623414
c40bfc3,-3.2313783,-1.2622557,2.6777132,4.3051314,0.32197636,-3.554151,-3.2043738,-1.2382267,2.746094,4.430766,0.13528608,-3.8578842,-3.4089642,-1.0786532,2.8108006,4.7949286,-0.05590168,-4.054163
c411407,-0.22676231,3.7443469,4.1244326,-0.32056436,-3.7572942,-4.451306,-0.53298026,5.0509386,4.688312,-1.6459688,-4.2716985,-4.5268955,-1.305453,5.1323757,5.458931,-1.760367,-4.401032,-4.5633044
c4123b1,-2.781061,0.55678225,4.6568065,3.1828246,-2.3754296,-4.5676355,-3.6358006,-0.8149838,4.4258575,4.334976,-1.486302,-4.5702133,-3.767391,-0.4411041,4.8997684,4.1469502,-1.9956416,-4.7361684
c41860a,0.10073744,4.5256767,3.965097,-1.2582893,-4.1736255,-4.231409,-0.614853,5.4319544,4.4830055,-2.2768018,-4.5523562,-4.092449,-1.1436708,5.3525176,5.0504727,-2.238918,-4.6175046,-4.170855
c41bf97,2.6183147,5.637287,1.1129909,-3.1829214,-3.609418,-3.4274592,2.8603208,6.6464663,-0.061129063,-3.754822,-3.6207476,-3.0525293,2.394236,6.911155,0.18002738,-3.8261507,-3.6159153,-3.0820708
c42027d,-1.303253,2.262339,4.61078,1.3458011,-3.4941678,-4.4615483,-1.9553952,1.9349817,5.5677953,1.2609335,-3.80118,-4.8143463,-2.1677725,2.1383672,5.927624,1.0272943,-3.9763808,-4.7792788
c4220dd,-3.0693445,0.0016628724,4.477541,3.711222,-1.8201135,-4.485198,-3.6088204,-1.1487683,3.5615966,4.6593738,-0.41983697,-4.21163,-3.822043,-0.894579,3.8022285,4.8028774,-0.676716,-4.356508
c423068,-1.6144532,2.0653665,4.719243,1.663646,-3.4946294,-4.6169243,-1.9390861,1.7936848,5.4426174,1.2923902,-3.7387784,-4.876459,-2.4950123,1.5522783,5.725114,1.6530674,-3.6513631,-4.8905807
c428258,-3.362461,-1.358643,2.7105443,4.5814495,0.2769822,-3.622953,-3.5888128,-1.8751923,2.2061787,4.9230266,0.84368455,-3.514019,-3.7528434,-1.999513,1.777741,5.216399,1.1964221,-3.3405936
c428c7b,-2.494675,0.96497566,4.7607913,2.852558,-2.6549268,-4.699044,-3.1421432,0.25424343,5.3380203,3.31717,-2.561345,-4.9692326,-3.567612,0.033582143,5.231169,3.881618,-2.3917253,-5.031513
c42edb6,-2.8217537,1.1962184,5.3063073,2.2403715,-2.9741688,-4.410498,-2.959505,1.3064507,6.397783,1.7035521,-3.5065105,-4.6685305,-3.3339145,1.1947316,6.5250993,1.9370286,-3.3946939,-4.672608
c42f4bd,-2.9579492,1.0019492,5.267458,2.5213482,-2.763334,-4.424518,-3.5299296,0.5826492,6.1226563,2.3483505,-2.8777516,-4.4879694,-3.9948187,-0.06550838,5.6264567,3.4055953,-2.249166,-4.496552
c433787,-1.6673245,-2.2071607,-0.8952706,-0.3143778,1.8314772,3.5305588,-2.3034117,-2.6838217,-1.3305081,0.12089783,3.4040325,3.4704428,-1.8811964,-2.555128,-1.1771355,-0.2193758,2.5113623,3.7944627
c4339b8,-0.6360679,3.4679806,4.341572,-0.07223078,-3.9185326,-4.3924546,1.0401597,6.4685855,2.171073,-3.3033254,-4.2002325,-3.6109197,0.05864887,6.359315,3.180427,-3.135741,-4.298856,-3.7683153
c4359fe,-3.0124147,-0.8383588,3.0313601,4.201862,-0.26487347,-3.9186919,-3.3301215,-1.3085394,2.8485012,4.5891395,0.083409384,-3.9646811,-3.6690521,-1.3867936,2.6642945,5.077954,0.26256597,-3.966101
c435fff,0.9857637,5.218717,3.1534612,-2.2320507,-4.073598,-3.9837213,0.9664991,6.239659,2.476386,-3.251951,-4.2219915,-3.6042116,0.9048977,6.5745864,2.171946,-3.5690112,-4.076392,-3.3948143
c438a8a,-3.6833463,-1.1859292,3.4149365,4.6160207,-0.23563328,-3.829733,-3.973025,-1.7934945,2.867461,5.0762243,0.65996724,-3.6146793,-4.2663164,-1.8838179,2.7100859,5.4852357,0.752791,-3.6338825
c43fc51,-2.9932067,-0.28184474,4.0933046,3.9970586,-1.4941887,-4.322776,-3.732027,-1.554678,3.2580209,5.023511,-0.078625575,-4.051255,-4.011854,-1.6804788,2.973431,5.423437,0.09976182,-3.988156
c43ffd8,1.8290967,3.2274995,2.0619435,-0.7765529,-3.3575625,-3.5924544,2.3489416,3.7877278,1.6900356,-1.7192283,-3.6628368,-3.5313628,3.7835355,3.5356336,0.76250726,-2.0483189,-3.3365037,-2.9825609
c44350f,1.9898207,4.9420366,1.8218503,-2.2557282,-3.6381407,-3.6902885,1.5321225,5.4579554,1.6439046,-2.655599,-3.847133,-3.5973911,1.3170893,5.9087477,1.7766854,-2.9172828,-3.9252694,-3.6458046
c445bc3,2.8902354,5.6970606,0.6888809,-3.308699,-3.5852973,-3.2132847,2.8291311,6.559015,-0.51941913,-3.8362215,-3.4200783,-2.7325277,2.9561093,6.544319,-0.6792357,-3.8956115,-3.3551152,-2.7045817
c44be67,-2.0531862,2.2473466,5.1616874,1.0903713,-3.3694382,-4.255069,-2.353069,2.4649076,5.879797,0.2944601,-3.7459638,-4.4364886,-2.58182,2.532446,6.203386,0.3262874,-3.811605,-4.416811
c45b6c0,0.6159433,4.932335,2.998983,-2.2462084,-3.8687096,-3.7897208,0.82544833,6.037132,1.9959844,-3.201552,-3.9222014,-3.336021,0.72906303,6.268276,1.9716965,-3.4088712,-3.880901,-3.262826
c45e3c0,-2.3243372,0.67346317,4.230142,3.2144425,-2.1438851,-4.575087,-2.2615018,1.0564771,5.0431123,2.5671773,-2.8542216,-4.969072,-2.9624171,0.7364541,5.34494,3.2210484,-2.758825,-5.113411
c45f5ce,-0.9864762,2.4562085,4.203567,1.1512859,-3.2334685,-4.518218,-2.0763597,2.2342055,5.609292,1.1347831,-3.6441782,-4.8691506,-2.8461914,1.9378873,6.2944202,1.443957,-3.7230926,-4.9070096
c45ff55,-3.3801854,-2.3595839,0.8921885,3.482947,2.5338206,-1.1735604,-3.5360298,-2.527909,0.6663172,3.7234254,3.0247238,-1.5257038,-3.7647147,-2.5136158,0.8146736,4.3185925,2.7720447,-1.9385
c46ad0d,-1.8352596,2.6571681,5.3212633,0.8250031,-3.7774916,-4.5240526,-2.2206557,3.037254,6.289313,-0.18795834,-4.27436,-4.572831,-2.569449,3.01907,6.64473,-0.15523133,-4.3098927,-4.509711
c47258b,5.04644,3.0612903,-0.065259546,-1.9392467,-2.9090848,-2.5598364,6.159819,1.074665,-0.797271,-1.6175382,-2.1550705,-1.6881592,6.423423,1.0603691,-1.0009096,-1.6876333,-2.1888666,-1.6265135
c4740ce,-3.5353105,-1.8391857,2.1476252,4.561661,1.0638119,-2.9960146,-3.5146606,-1.5377917,2.5608697,4.6471453,0.6296546,-3.5366333,-3.8890467,-2.0188415,1.8293602,5.1058426,1.4227198,-3.103464
c47b3d5,-3.6399097,-2.5040867,1.0524986,4.024018,2.627563,-1.5679848,-3.5652401,-2.6728406,0.5383096,3.777977,3.3627298,-1.3239939,-3.64386,-2.595595,0.5402545,4.0590525,3.1832907,-1.5251437
c48368f,2.6792014,5.113337,1.4546378,-2.4988277,-3.6701095,-3.5079026,3.339219,5.648838,0.58534473,-3.07568,-3.867775,-3.2551682,3.077098,6.19516,0.55970615,-3.4193275,-3.8960395,-3.2085145
c486ab6,-2.3122058,0.029542409,3.6487124,3.5827014,-1.6749038,-4.3170533,-1.5157887,0.5376826,3.7430015,2.5090244,-2.31696,-4.3996344,-2.7393568,-0.3129903,3.6173737,4.013654,-1.5953707,-4.5157
c4877f9,-3.7531307,-2.8238082,0.4414448,3.4088519,3.1741822,-0.5798627,-3.4694824,-2.04502,1.1478066,3.824866,2.401919,-2.1462817,-3.6486194,-1.7088448,1.6604121,4.5140715,1.5843128,-2.9049945
c487f64,-2.6172771,1.3146515,5.0096407,2.1672065,-2.8864875,-4.421347,-3.1513786,1.1334547,5.818687,1.8600498,-3.06043,-4.485129,-3.4873517,1.0974815,6.025915,1.8912392,-3.0425274,-4.3913093
c48a5bd,-3.3589303,-1.0786363,3.229569,4.4981112,-0.35195637,-3.8727305,-3.8632221,-1.8763052,2.714998,5.1082425,0.5698482,-3.668202,-4.1007876,-2.3472967,1.7824507,5.3875966,1.51115,-3.105349
c48c366,-3.5733533,-2.9283235,0.011511207,2.946936,3.41335,-0.016213134,-3.258496,-2.9731767,-0.5454523,2.4162264,4.2451444,0.34703144,-3.2517745,-3.0352085,-0.5767284,2.4019647,4.1779766,0.41974932
c48d027,-2.6112144,-0.13971071,3.3858976,3.5579193,-0.92861575,-4.0539045,-2.1067226,0.8212653,4.211783,2.583055,-2.2829883,-4.592822,-2.86943,0.56710553,4.5651336,3.2586606,-2.108466,-4.725787
c493091,1.4155444,5.5820465,2.191198,-2.9756403,-3.8241687,-3.4322155,1.484018,6.8422914,0.7460197,-3.8542852,-3.5995064,-2.8551793,1.5310823,6.899107,0.5767108,-3.9989774,-3.570309,-2.8058512
c4949e2,-3.5018392,-2.788479,0.14733142,2.8258505,3.3357797,0.13353531,-3.1444857,-2.908191,-0.56234795,2.0881476,4.2792115,0.78819656,-3.2109985,-3.008215,-0.5363316,2.1591835,4.2466307,0.7887754
c496be4,1.7724642,5.6346326,1.4577328,-3.1235428,-3.5827613,-3.267214,1.7650275,6.8082204,0.4011379,-3.7766385,-3.5716507,-2.822316,1.185013,6.9292717,0.92794734,-3.861216,-3.6615593,-2.916153
c4a0ea8,-3.7040818,-1.8436786,2.2039518,4.549866,1.2400292,-2.959239,-3.8295314,-2.5082996,1.1571603,4.438238,2.66128,-2.2021515,-3.8978372,-2.6845675,0.67726344,4.3990383,3.116456,-1.766202
c4a3d95,-3.3983097,-0.18384032,4.3249464,3.7655897,-1.3894755,-4.1883245,-3.5228546,0.52057064,5.78152,2.9986835,-2.4030185,-4.679385,-3.7932851,0.56164074,5.8813133,3.2097542,-2.4337883,-4.709677
c4a89ac,-3.7129235,-1.634308,2.7306054,4.8325644,0.494506,-3.5087745,-4.0076528,-2.394673,1.8795974,5.2472973,1.6256207,-3.1026864,-4.04042,-2.67034,1.0920446,5.178242,2.3490784,-2.5214956
c4adfd0,0.7324891,5.552801,2.6406856,-2.9089618,-3.8847497,-3.3677726,0.2514059,6.646022,2.2206826,-3.5577493,-3.93165,-3.0370605,0.3200287,6.981548,1.8651352,-3.711272,-3.8263612,-2.9242039
c4ae4af,1.9090645,5.565302,1.2778076,-3.170081,-3.4896412,-3.0932553,1.2381986,6.7572174,0.75205356,-3.7444484,-3.4924605,-2.7483547,1.1333716,6.907009,0.70723164,-3.889348,-3.4864013,-2.6940453
c4b052b,1.4632578,5.658452,2.1049201,-2.9673471,-3.890358,-3.4934115,0.8571949,6.7601805,2.1705208,-3.5957468,-4.1169744,-3.4435897,0.6682186,6.942319,2.1963196,-3.7748232,-4.089327,-3.3658023
c4b4df0,-0.53128886,2.8389122,3.9231539,0.7068026,-3.4150555,-4.3444476,-1.107664,3.0102527,4.8142385,0.3079747,-3.7684438,-4.5542865,-1.0352234,3.6904154,4.797992,-0.2373805,-3.9811387,-4.5322456
c4b5c88,-2.9547257,-0.18966444,4.074285,3.9704423,-1.5070776,-4.3936243,-3.39837,-1.1749234,3.2738934,4.7661448,-0.44483796,-4.2625446,-3.9611948,-1.8907765,2.3235974,5.4819217,0.6854982,-3.7164884
c4c72a0,-3.510663,-1.6062206,2.505676,4.624688,0.6554839,-3.3864474,-3.7588506,-2.1192014,2.0440547,4.963506,1.2911788,-3.2736099,-3.8978546,-2.3831096,1.3059454,5.0368614,1.999321,-2.7728207
c4c74ea,-0.19837621,4.971791,3.6696036,-1.9696546,-3.931887,-3.8879042,-2.5054638,3.7194448,5.979647,-0.78055406,-4.052791,-4.2381835,-2.1444216,4.727352,5.639151,-1.6517476,-4.285042,-4.198179
c4d0651,-1.8386431,1.5543705,4.584943,2.202795,-3.0510924,-4.562332,-1.8573408,1.8518487,5.195998,1.6154494,-3.3975248,-4.7810903,-1.7748101,3.0425603,5.575496,0.4928896,-3.9914768,-4.73788
c4d222a,-2.7460356,0.40250444,4.512665,3.5491667,-2.1472597,-4.6310654,-2.8369186,0.5586558,5.2164555,2.9891703,-2.5944254,-5.01179,-3.3761337,0.4916308,5.6056614,3.3061533,-2.7224057,-5.1361117
c4d3703,0.9677104,3.066193,2.8099964,-0.10370085,-3.3568861,-4.0889544,0.60926783,4.5774517,3.790437,-1.392141,-4.2318373,-4.5866737,0.48680794,5.4091377,3.8345482,-2.0708513,-4.390396,-4.5598187
c4d4020,-2.330869,0.36223373,3.765343,3.3394558,-1.7623893,-4.4117885,-1.3651632,2.1728554,4.624598,1.3175614,-3.2997847,-4.7763515,-1.976268,2.133564,5.1664767,1.6251692,-3.4288728,-4.938028
c4d54a6,-3.7186716,-2.6709032,0.82387286,3.8177092,2.9087908,-1.1814525,-3.6184402,-2.8423557,0.26325846,3.6219342,3.6699326,-0.9839664,-3.6742878,-2.4724312,0.76220125,4.2628164,2.811601,-1.9250854
c4d960b,0.35311404,5.290741,3.0505304,-2.635507,-3.7981174,-3.5125022,0.34871656,6.4100537,1.8354241,-3.583684,-3.643271,-2.8784688,0.111800656,6.504868,1.9105862,-3.6199331,-3.5770867,-2.8617957
c4d98da,-1.8609234,3.3918285,5.0557394,-0.24893562,-3.650841,-4.0421224,-3.198264,1.8676387,6.426539,0.8927009,-3.4250941,-4.1696367,-3.436504,1.6714059,6.4728146,1.0597324,-3.3268604,-4.077302
c4dd60a,-1.4194775,2.6558118,4.852048,1.1528199,-3.6097593,-4.589091,-0.7430229,4.0356417,4.9227786,-0.6459808,-4.3139505,-4.7653103,-0.6911611,5.029956,4.973351,-1.5182732,-4.5634236,-4.6236997
c4deb2e,-3.3434217,-1.732078,1.8599892,4.089063,1.5222776,-2.555327,-3.2026896,-1.4630518,1.8833878,4.028263,1.3414874,-2.9685705,-3.3714197,-1.2949537,1.9537886,4.4428663,1.0640832,-3.2300987
c4ecf88,-3.6720877,-2.4108872,1.2452116,4.2047267,2.2665951,-1.9674958,-3.8498933,-2.6732156,0.80100536,4.3333435,2.9936574,-1.9055797,-3.9311619,-2.4366195,1.0513028,4.865151,2.4079018,-2.4654796
c4f0bd2,-1.7563729,2.081426,4.8123946,1.4228855,-3.3847995,-4.5381203,-2.6700249,1.3327637,6.022137,1.8777802,-3.4544368,-4.8982263,-2.8682275,1.7541424,6.4096594,1.4018134,-3.7524486,-4.8303976
c4f232b,2.3660731,5.7794127,0.9951486,-3.4322336,-3.5493677,-3.079329,1.9475476,6.807253,0.19588819,-3.9373171,-3.5058212,-2.7120616,1.9526801,6.8796673,0.050511453,-4.0121903,-3.426984,-2.6872215
c4f88c8,-1.6025388,2.2188964,4.7600813,1.451018,-3.3822293,-4.551513,-2.1259053,2.0432665,5.7605834,1.1974528,-3.6880152,-4.830493,-1.7577177,3.2565427,5.806398,0.05384861,-4.181607,-4.7848883
c4f9b90,-0.68862313,2.206342,3.6420941,1.3832872,-3.016027,-4.3474646,0.2031752,3.4119663,3.3497555,-0.2750871,-3.5371122,-4.2422295,0.78767,4.571689,2.8620617,-1.288462,-3.7855422,-4.1079783
c4fcfd3,-0.3692992,3.939927,4.1626663,-0.608451,-3.910141,-4.3215847,-2.7217767,1.6100066,6.1084886,1.4502342,-3.5470607,-4.7937417,-2.8666868,2.0779617,6.464358,1.0586804,-3.858456,-4.856895
c4fd319,-1.658492,2.8226607,5.1944265,0.9871867,-3.6772146,-4.5784774,-2.5764172,2.0703325,6.422238,1.4350716,-3.72253,-4.9855123,-2.8131614,2.6006126,6.7734637,0.90385294,-4.020998,-4.8958163
c503e41,-3.7768583,-2.440912,1.5909826,4.485216,1.7391976,-2.340013,-3.5245721,-3.3380368,-0.693356,2.6956577,4.5940967,0.56875694,-3.4292562,-3.337486,-0.70206004,2.5221682,4.4816194,0.7123649
c506c89,5.188234,2.2028384,-0.20071599,-1.6863453,-2.563135,-2.212609,6.082828,1.1110579,-0.6374703,-1.5569153,-2.233194,-1.8323653,6.3116875,0.656414,-0.8056557,-1.4856503,-2.0722198,-1.5924494
c50f5ae,-0.8168925,4.1302347,4.6462555,-0.58402854,-4.093336,-4.428235,-1.4676335,4.5813103,5.5745907,-1.0778166,-4.4688444,-4.677568,-2.1549647,4.0578504,6.2535744,-0.62518823,-4.4388695,-4.818711
c51614c,-0.79015815,4.363507,4.488772,-1.0444074,-3.9402595,-4.121714,-1.0973678,5.3820415,4.672582,-2.104286,-4.198764,-4.1024866,-0.030745221,6.654286,3.0539541,-3.2473247,-4.0876427,-3.6875453
c51810c,-2.7815757,0.8377488,5.0815372,2.9270878,-2.6026595,-4.6708236,-3.081551,0.6275946,5.738191,2.7420952,-2.8048196,-4.869419,-3.4564593,0.50919056,5.8070545,3.0942008,-2.72513,-4.906847
c519dc1,-3.723303,-1.3276566,3.3109674,4.5960093,-0.19653243,-3.7154677,-4.12768,-2.1416607,2.5136993,5.2433033,1.0868104,-3.3987427,-4.254408,-2.2937646,2.0362194,5.5301647,1.3917688,-3.220508
c522e8f,2.1487157,5.5344124,1.9251212,-2.8345485,-3.9523926,-3.7562,1.9152063,6.563024,1.2172394,-3.6652489,-4.0124807,-3.3747928,1.9279587,6.633957,1.041299,-3.7929044,-3.8958902,-3.249863
c529e2c,1.9283235,5.5959854,1.6633068,-2.8984027,-3.6874495,-3.4428372,1.3104607,6.753285,1.3912323,-3.419935,-3.7765334,-3.1797445,1.3289311,6.9296384,1.1025293,-3.619206,-3.6708133,-3.0032322
c5345d9,2.1796594,5.6886225,1.423823,-3.0637102,-3.5940814,-3.47283,1.4153513,6.828934,1.1562113,-3.6974392,-3.7414987,-3.2542052,1.204641,7.002796,1.1328062,-3.8531394,-3.6468427,-3.1430078
c5399a3,-1.3902321,2.9264867,4.7265534,0.3086847,-3.7612238,-4.355048,-2.2205193,3.1746738,5.9487495,-0.41521698,-4.1486254,-4.2911215,-2.9876518,2.12021,6.4353914,0.7166703,-3.8601313,-4.446205
c53c234,1.9801137,5.6636553,1.2659701,-3.360269,-3.5989735,-3.1514437,1.7709581,6.791034,0.46436876,-3.934362,-3.638403,-2.8148863,1.2270379,6.8688803,0.9365765,-4.0081925,-3.653097,-2.849295
c53c3de,-1.150853,1.6872348,4.154331,1.724959,-3.1705904,-4.4631286,-1.0117105,1.8989886,4.466933,0.9680033,-3.5350628,-4.609379,-1.378146,2.0865836,4.9563203,0.9339134,-3.7643921,-4.6843767
c53fb5e,-3.756035,-2.6701987,0.937423,3.925372,2.815688,-1.302832,-3.5449214,-2.187232,1.3920628,4.237564,2.2181847,-2.3966575,-3.8376157,-2.4531739,1.0403402,4.6206264,2.5173018,-2.280399
c5400c9,1.3083303,5.6785884,1.7291069,-3.1811635,-3.5839303,-3.0793781,0.8803066,6.8403907,1.0172589,-3.7939951,-3.527615,-2.7128186,0.76194584,6.978763,1.0488687,-3.8958251,-3.520784,-2.6839
c540400,-0.5408517,2.097531,3.581415,1.0734037,-3.138831,-4.1776776,-2.3786948,1.0806642,5.385058,2.2376912,-3.2194989,-4.9158573,-2.8855138,0.8938218,5.6339335,2.6640172,-3.1637242,-4.989485
c5420b8,-3.748889,-2.5955594,0.90643215,3.8081932,2.8184686,-1.2105159,-3.434352,-1.7028486,1.8731705,4.145774,1.6551495,-2.7187953,-3.5498817,-1.0768485,2.7372808,4.6737843,0.4259103,-3.6813173
c547463,-2.991613,-0.5891229,3.3154366,4.0452194,-0.429978,-3.8716033,-2.829045,-0.5806222,3.2718675,4.042393,-0.53374165,-4.1079736,-3.4061255,-0.7816533,3.2010353,4.685448,-0.23994738,-4.114844
c54f667,-1.940796,0.632051,3.7592204,2.8985038,-2.0805235,-4.3331246,-1.8227887,0.5442599,3.7369719,2.6691835,-2.1145182,-4.381436,-2.517999,0.43903115,4.151614,3.2944891,-2.0671933,-4.586116
c551b04,-2.7684221,0.3099543,4.39754,3.7116346,-2.0078866,-4.6556416,-2.8422434,0.7455477,5.541665,2.825526,-2.9151862,-5.0651283,-3.3463328,0.2969824,5.1388187,3.8414226,-2.3825142,-5.0658674
c559d42,-2.6548617,1.4811635,5.2506657,2.0953255,-3.1288881,-4.5602546,-3.4897144,0.79247016,6.2164316,2.2487884,-3.0984573,-4.684021,-3.6101594,1.0043422,6.3855705,2.0274873,-3.2319365,-4.654259
c559e18,-1.5027024,-2.0909944,-0.90579104,-0.43808115,1.6943846,3.6086607,-2.2120376,-2.6332226,-1.3252567,0.055023618,3.3330638,3.5346384,-1.7544264,-2.486082,-1.1747824,-0.29318193,2.4147284,3.9078271
c55d6dc,-1.380751,1.7771263,4.2513456,1.864538,-2.8973563,-4.4789934,-1.8806905,1.9130344,5.343943,1.5559219,-3.455951,-4.9542403,-2.4975185,2.3704736,6.2131267,1.2116519,-3.8035116,-4.9805846
c561760,-3.681291,-2.2281315,1.630929,4.3972826,1.8247778,-2.4518948,-3.2363935,-1.719381,1.8797401,4.3587117,1.080525,-3.158328,-3.6438732,-2.071824,1.3529592,4.754832,1.7795097,-2.8542397
c5641ea,-3.6188412,-1.3686591,2.9905813,4.6980553,0.17848778,-3.66147,-3.8466144,-2.1851377,1.9132652,4.935733,1.6012965,-3.0411737,-4.0598207,-2.282199,1.5417659,5.1758223,1.9098237,-2.8626525
c5763cb,-1.159413,2.5487614,4.5766315,1.0998023,-3.5651338,-4.6557813,1.9642009,6.6296854,1.2515554,-3.4735076,-4.0973597,-3.4511302,1.2947615,6.852586,1.6515439,-3.5876684,-4.0495067,-3.44716
